name	dataset	caption	audio_path	duration	mel_path	struct_cap
Sirens_ring_out_and_cars_speed_by_in_the_background.wav	audiocaps	Sirens ring out and cars speed by in the background	audio_wav_train/Sirens_ring_out_and_cars_speed_by_in_the_background.wav	10.0	audio_wav_train_mel/Sirens_ring_out_and_cars_speed_by_in_the_background_mel.npy.npy	<sirens ring out& all>@<cars speed by& all>
A_man_makes_a_speech_which_is_broadcast_through_loudspeakers.wav	audiocaps	A man makes a speech which is broadcast through loudspeakers	audio_wav_train/A_man_makes_a_speech_which_is_broadcast_through_loudspeakers.wav	10.0	audio_wav_train_mel/A_man_makes_a_speech_which_is_broadcast_through_loudspeakers_mel.npy.npy	<man makes a speech& all>
Rustling_with_constant_hisses.wav	audiocaps	Rustling with constant hisses	audio_wav_train/Rustling_with_constant_hisses.wav	10.0	audio_wav_train_mel/Rustling_with_constant_hisses_mel.npy.npy	<rustling& all>@<constant hisses& all>
A_large_number_of_bees_buzzing_then_a_man_talks.wav	audiocaps	A large number of bees buzzing then a man talks	audio_wav_train/A_large_number_of_bees_buzzing_then_a_man_talks.wav	10.0	audio_wav_train_mel/A_large_number_of_bees_buzzing_then_a_man_talks_mel.npy.npy	<bees buzzing& all>@<man talks& end>
A_man_is_talking_with_a_sound_of_rushing_water_in_the_background.wav	audiocaps	A man is talking with a sound of rushing water in the background	audio_wav_train/A_man_is_talking_with_a_sound_of_rushing_water_in_the_background.wav	10.0	audio_wav_train_mel/A_man_is_talking_with_a_sound_of_rushing_water_in_the_background_mel.npy.npy	<man talking& all>@<rushing water sound& all>
A_kid_speaking_and_another_kid_talks_in_the_background.wav	audiocaps	A kid speaking and another kid talks in the background	audio_wav_train/A_kid_speaking_and_another_kid_talks_in_the_background.wav	10.0	audio_wav_train_mel/A_kid_speaking_and_another_kid_talks_in_the_background_mel.npy.npy	<kid speaking& all>@<another kid talks& background>
Rasping_sound_as_plane_rubs_down_wood.wav	audiocaps	Rasping sound as plane rubs down wood	audio_wav_train/Rasping_sound_as_plane_rubs_down_wood.wav	10.0	audio_wav_train_mel/Rasping_sound_as_plane_rubs_down_wood_mel.npy.npy	<rasping sound as plane rubs down wood& all>
The_sound_of_wind_buffeting_as_sounds_of_speeding_vehicles_go_by.wav	audiocaps	The sound of wind buffeting as sounds of speeding vehicles go by	audio_wav_train/The_sound_of_wind_buffeting_as_sounds_of_speeding_vehicles_go_by.wav	10.0	audio_wav_train_mel/The_sound_of_wind_buffeting_as_sounds_of_speeding_vehicles_go_by_mel.npy.npy	<wind buffeting& all>@<speeding vehicles go by& all>
A_kid_speaking_followed_by_an_insect_buzzing.wav	audiocaps	A kid speaking followed by an insect buzzing	audio_wav_train/A_kid_speaking_followed_by_an_insect_buzzing.wav	10.0	audio_wav_train_mel/A_kid_speaking_followed_by_an_insect_buzzing_mel.npy.npy	<kid speaking& all>@<insect buzzing& start>
Continuous_hissing_with_some_a_brief_tap.wav	audiocaps	Continuous hissing with some a brief tap	audio_wav_train/Continuous_hissing_with_some_a_brief_tap.wav	10.0	audio_wav_train_mel/Continuous_hissing_with_some_a_brief_tap_mel.npy.npy	<continuous hissing& all>@<brief tap& mid>
An_adult_male_speaks,_a_meow_occurs,_then_a_boom,_the_male_speaks_again,_and_mechanical_clicking_occurs.wav	audiocaps	An adult male speaks, a meow occurs, then a boom, the male speaks again, and mechanical clicking occurs	audio_wav_train/An_adult_male_speaks,_a_meow_occurs,_then_a_boom,_the_male_speaks_again,_and_mechanical_clicking_occurs.wav	10.0	audio_wav_train_mel/An_adult_male_speaks,_a_meow_occurs,_then_a_boom,_the_male_speaks_again,_and_mechanical_clicking_occurs_mel.npy.npy	<adult male speaks& all>@<meow occurs& start>@<boom& mid>@<male speaks again& mid>@<mechanical clicking occurs& end>
A_loud_engine_idling.wav	audiocaps	A loud engine idling	audio_wav_train/A_loud_engine_idling.wav	10.0	audio_wav_train_mel/A_loud_engine_idling_mel.npy.npy	<loud engine idling& all>
A_large_engine_roars,_tires_squeal,_people_speak.wav	audiocaps	A large engine roars, tires squeal, people speak	audio_wav_train/A_large_engine_roars,_tires_squeal,_people_speak.wav	10.0	audio_wav_train_mel/A_large_engine_roars,_tires_squeal,_people_speak_mel.npy.npy	<large engine roars& all>@<tires squeal& mid>@<people speak& all>
A_rustling_sound_and_a_brief_tapping_and_drumming.wav	audiocaps	A rustling sound and a brief tapping and drumming	audio_wav_train/A_rustling_sound_and_a_brief_tapping_and_drumming.wav	10.0	audio_wav_train_mel/A_rustling_sound_and_a_brief_tapping_and_drumming_mel.npy.npy	<rustling sound& all>@<tapping& mid>@<drumming& end>
Rain_is_falling_and_thunder_is_occurring.wav	audiocaps	Rain is falling and thunder is occurring	audio_wav_train/Rain_is_falling_and_thunder_is_occurring.wav	10.0	audio_wav_train_mel/Rain_is_falling_and_thunder_is_occurring_mel.npy.npy	<rain is falling& all>@<thunder is occurring& all>
Heavy_rain_bouncing_off_loudly,_distant_thunderclap.wav	audiocaps	Heavy rain bouncing off loudly, distant thunderclap	audio_wav_train/Heavy_rain_bouncing_off_loudly,_distant_thunderclap.wav	10.0	audio_wav_train_mel/Heavy_rain_bouncing_off_loudly,_distant_thunderclap_mel.npy.npy	<heavy rain bouncing off loudly& all>@<distant thunderclap& mid>
A_package_is_being_crumpled.wav	audiocaps	A package is being crumpled	audio_wav_train/A_package_is_being_crumpled.wav	10.0	audio_wav_train_mel/A_package_is_being_crumpled_mel.npy.npy	<package being crumpled& all>
A_man_speaks_then_a_car_horn_blows.wav	audiocaps	A man speaks then a car horn blows	audio_wav_train/A_man_speaks_then_a_car_horn_blows.wav	10.0	audio_wav_train_mel/A_man_speaks_then_a_car_horn_blows_mel.npy.npy	<man speaks& all>@<car horn blows& mid>
Dogs_bark_and_people_speak.wav	audiocaps	Dogs bark and people speak	audio_wav_train/Dogs_bark_and_people_speak.wav	10.0	audio_wav_train_mel/Dogs_bark_and_people_speak_mel.npy.npy	<dogs bark& all>@<people speak& all>
A_vehicle_engine_starting_up_then_running_idle_before_revving.wav	audiocaps	A vehicle engine starting up then running idle before revving	audio_wav_train/A_vehicle_engine_starting_up_then_running_idle_before_revving.wav	10.0	audio_wav_train_mel/A_vehicle_engine_starting_up_then_running_idle_before_revving_mel.npy.npy	<vehicle engine starting up& start>@<engine running idle& mid>@<engine revving& end>
Typing_noise_and_person_mumbling_words.wav	audiocaps	Typing noise and person mumbling words	audio_wav_train/Typing_noise_and_person_mumbling_words.wav	10.0	audio_wav_train_mel/Typing_noise_and_person_mumbling_words_mel.npy.npy	<typing noise& all>@<person mumbling words& all>
Crinkling_plastic_followed_by_a_man_speaking.wav	audiocaps	Crinkling plastic followed by a man speaking	audio_wav_train/Crinkling_plastic_followed_by_a_man_speaking.wav	10.0	audio_wav_train_mel/Crinkling_plastic_followed_by_a_man_speaking_mel.npy.npy	<crinkling plastic& start>@<man speaking& all>
Buzzing_of_nearby_insects_with_distant_quacking_and_faint_speaking_from_a_nearby_man.wav	audiocaps	Buzzing of nearby insects with distant quacking and faint speaking from a nearby man	audio_wav_train/Buzzing_of_nearby_insects_with_distant_quacking_and_faint_speaking_from_a_nearby_man.wav	10.0	audio_wav_train_mel/Buzzing_of_nearby_insects_with_distant_quacking_and_faint_speaking_from_a_nearby_man_mel.npy.npy	<insects buzzing& all>@<distant quacking& mid>@<faint speaking from a nearby man& end>
Camera_noise_followed_by_a_man_and_a_woman_laughing_as_a_man_snores_loudly.wav	audiocaps	Camera noise followed by a man and a woman laughing as a man snores loudly	audio_wav_train/Camera_noise_followed_by_a_man_and_a_woman_laughing_as_a_man_snores_loudly.wav	10.0	audio_wav_train_mel/Camera_noise_followed_by_a_man_and_a_woman_laughing_as_a_man_snores_loudly_mel.npy.npy	<camera noise& start>@<man and woman laughing& mid>@<man snores loudly& end>
Some_birds_tweet_while_an_electronic_music_is_played.wav	audiocaps	Some birds tweet while an electronic music is played	audio_wav_train/Some_birds_tweet_while_an_electronic_music_is_played.wav	10.0	audio_wav_train_mel/Some_birds_tweet_while_an_electronic_music_is_played_mel.npy.npy	<birds tweet& all>@<electronic music plays& all>
A_tool_motor_is_running,_people_are_speaking,_with_an_adult_female_in_the_foreground,_and_rhythmic_clacking_occurs.wav	audiocaps	A tool motor is running, people are speaking, with an adult female in the foreground, and rhythmic clacking occurs	audio_wav_train/A_tool_motor_is_running,_people_are_speaking,_with_an_adult_female_in_the_foreground,_and_rhythmic_clacking_occurs.wav	10.0	audio_wav_train_mel/A_tool_motor_is_running,_people_are_speaking,_with_an_adult_female_in_the_foreground,_and_rhythmic_clacking_occurs_mel.npy.npy	<tool motor running& all>@<people speaking& all>@<adult female in foreground& all>@<rhythmic clacking& all>
Someone_is_snoring_steadily_followed_by_a_gasp.wav	audiocaps	Someone is snoring steadily followed by a gasp	audio_wav_train/Someone_is_snoring_steadily_followed_by_a_gasp.wav	10.0	audio_wav_train_mel/Someone_is_snoring_steadily_followed_by_a_gasp_mel.npy.npy	<someone snoring steadily& all>@<gasp& end>
A_motor_on_a_boat_is_running_and_a_man_comments_briefly.wav	audiocaps	A motor on a boat is running and a man comments briefly	audio_wav_train/A_motor_on_a_boat_is_running_and_a_man_comments_briefly.wav	10.0	audio_wav_train_mel/A_motor_on_a_boat_is_running_and_a_man_comments_briefly_mel.npy.npy	<motor on a boat running& all>@<man comments briefly& end>
Birds_chirp_in_the_background_and_a_man_speaks_in_low_voice_followed_by_bees_buzzing.wav	audiocaps	Birds chirp in the background and a man speaks in low voice followed by bees buzzing	audio_wav_train/Birds_chirp_in_the_background_and_a_man_speaks_in_low_voice_followed_by_bees_buzzing.wav	10.0	audio_wav_train_mel/Birds_chirp_in_the_background_and_a_man_speaks_in_low_voice_followed_by_bees_buzzing_mel.npy.npy	<birds chirp& all>@<man speaks in low voice& mid>@<bees buzzing& end>
A_man_speaks_and_a_computer_keyboard_is_clicked.wav	audiocaps	A man speaks and a computer keyboard is clicked	audio_wav_train/A_man_speaks_and_a_computer_keyboard_is_clicked.wav	10.0	audio_wav_train_mel/A_man_speaks_and_a_computer_keyboard_is_clicked_mel.npy.npy	<man speaks& all>@<computer keyboard clicks& all>
Water_spills_out_of_a_sink,_and_then_a_person_talks_nearby.wav	audiocaps	Water spills out of a sink, and then a person talks nearby	audio_wav_train/Water_spills_out_of_a_sink,_and_then_a_person_talks_nearby.wav	10.0	audio_wav_train_mel/Water_spills_out_of_a_sink,_and_then_a_person_talks_nearby_mel.npy.npy	<water spills out of a sink& all>@<person talks nearby& end>
Train_horn_then_train_honk.wav	audiocaps	Train horn then train honk	audio_wav_train/Train_horn_then_train_honk.wav	10.0	audio_wav_train_mel/Train_horn_then_train_honk_mel.npy.npy	<train horn& start>@<train honk& end>
Several_engines_work_in_idle_nearby.wav	audiocaps	Several engines work in idle nearby	audio_wav_train/Several_engines_work_in_idle_nearby.wav	10.0	audio_wav_train_mel/Several_engines_work_in_idle_nearby_mel.npy.npy	<engines work in idle nearby& all>
High_pitched_screeching_followed_by_rustling_and_some_croaking.wav	audiocaps	High pitched screeching followed by rustling and some croaking	audio_wav_train/High_pitched_screeching_followed_by_rustling_and_some_croaking.wav	10.0	audio_wav_train_mel/High_pitched_screeching_followed_by_rustling_and_some_croaking_mel.npy.npy	<high pitched screeching& start>@<rustling& mid>@<croaking& end>
People_are_talking_and_a_vehicle_engine_is_revving.wav	audiocaps	People are talking and a vehicle engine is revving	audio_wav_train/People_are_talking_and_a_vehicle_engine_is_revving.wav	10.0	audio_wav_train_mel/People_are_talking_and_a_vehicle_engine_is_revving_mel.npy.npy	<people talking& all>@<vehicle engine revving& all>
Metal_clacking_followed_by_a_goat_gurgling_as_crickets_chirp_in_the_background_and_an_airplane_flies_in_the_distance.wav	audiocaps	Metal clacking followed by a goat gurgling as crickets chirp in the background and an airplane flies in the distance	audio_wav_train/Metal_clacking_followed_by_a_goat_gurgling_as_crickets_chirp_in_the_background_and_an_airplane_flies_in_the_distance.wav	10.0	audio_wav_train_mel/Metal_clacking_followed_by_a_goat_gurgling_as_crickets_chirp_in_the_background_and_an_airplane_flies_in_the_distance_mel.npy.npy	<metal clacking& start>@<goat gurgling& mid>@<crickets chirp& all>@<airplane flies in the distance& end>
A_man_speaks_in_Russian_while_an_insects_buzz.wav	audiocaps	A man speaks in Russian while an insects buzz	audio_wav_train/A_man_speaks_in_Russian_while_an_insects_buzz.wav	10.0	audio_wav_train_mel/A_man_speaks_in_Russian_while_an_insects_buzz_mel.npy.npy	<man speaks in Russian& all>@<insects buzz& all>
Something_is_making_electronic_beeps_and_then_something_whistles.wav	audiocaps	Something is making electronic beeps and then something whistles	audio_wav_train/Something_is_making_electronic_beeps_and_then_something_whistles.wav	10.0	audio_wav_train_mel/Something_is_making_electronic_beeps_and_then_something_whistles_mel.npy.npy	<electronic beeps& start>@<whistle& mid>
A_small_motor_is_humming.wav	audiocaps	A small motor is humming	audio_wav_train/A_small_motor_is_humming.wav	10.0	audio_wav_train_mel/A_small_motor_is_humming_mel.npy.npy	<small motor humming& all>
Whistle_followed_by_steam_hissing_which_leads_to_another_whistle.wav	audiocaps	Whistle followed by steam hissing which leads to another whistle	audio_wav_train/Whistle_followed_by_steam_hissing_which_leads_to_another_whistle.wav	10.0	audio_wav_train_mel/Whistle_followed_by_steam_hissing_which_leads_to_another_whistle_mel.npy.npy	<whistle& start>@<steam hissing& mid>@<another whistle& end>
A_large_demonstration_with_many_male_attendees_and_engines_whirring_in_the_background_and_people_talking.wav	audiocaps	A large demonstration with many male attendees and engines whirring in the background and people talking	audio_wav_train/A_large_demonstration_with_many_male_attendees_and_engines_whirring_in_the_background_and_people_talking.wav	10.0	audio_wav_train_mel/A_large_demonstration_with_many_male_attendees_and_engines_whirring_in_the_background_and_people_talking_mel.npy.npy	<engines whirring& all>@<people talking& all>
Outside_noises_followed_by_a_woman_suddenly_saying_something_out_loud.wav	audiocaps	Outside noises followed by a woman suddenly saying something out loud	audio_wav_train/Outside_noises_followed_by_a_woman_suddenly_saying_something_out_loud.wav	10.0	audio_wav_train_mel/Outside_noises_followed_by_a_woman_suddenly_saying_something_out_loud_mel.npy.npy	<outside noises& all>@<woman suddenly says something out loud& start>
A_vehicle_downshifts_and_passes_by_loudly_nearby_as_people_talk.wav	audiocaps	A vehicle downshifts and passes by loudly nearby as people talk	audio_wav_train/A_vehicle_downshifts_and_passes_by_loudly_nearby_as_people_talk.wav	10.0	audio_wav_train_mel/A_vehicle_downshifts_and_passes_by_loudly_nearby_as_people_talk_mel.npy.npy	<vehicle downshifts and passes by loudly nearby& all>@<people talk& all>
A_slight_thud_is_followed_by_a_long_hiss_of_steam.wav	audiocaps	A slight thud is followed by a long hiss of steam	audio_wav_train/A_slight_thud_is_followed_by_a_long_hiss_of_steam.wav	10.0	audio_wav_train_mel/A_slight_thud_is_followed_by_a_long_hiss_of_steam_mel.npy.npy	<slight thud& start>@<long hiss of steam& all>
A_person_speaks_followed_by_a_cat_meow.wav	audiocaps	A person speaks followed by a cat meow	audio_wav_train/A_person_speaks_followed_by_a_cat_meow.wav	10.0	audio_wav_train_mel/A_person_speaks_followed_by_a_cat_meow_mel.npy.npy	<person speaks& all>@<cat meows& mid>
Someone_fires_a_gun_with_others_talking_in_the_background.wav	audiocaps	Someone fires a gun with others talking in the background	audio_wav_train/Someone_fires_a_gun_with_others_talking_in_the_background.wav	10.0	audio_wav_train_mel/Someone_fires_a_gun_with_others_talking_in_the_background_mel.npy.npy	<gun fires& start>@<others talking& all>
Bell_chiming_with_a_vehicle_starting_up.wav	audiocaps	Bell chiming with a vehicle starting up	audio_wav_train/Bell_chiming_with_a_vehicle_starting_up.wav	10.0	audio_wav_train_mel/Bell_chiming_with_a_vehicle_starting_up_mel.npy.npy	<bell chiming& start>@<vehicle starting up& end>
A_group_of_people_outdoors_talking_loudly_to_each_other.wav	audiocaps	A group of people outdoors talking loudly to each other	audio_wav_train/A_group_of_people_outdoors_talking_loudly_to_each_other.wav	10.0	audio_wav_train_mel/A_group_of_people_outdoors_talking_loudly_to_each_other_mel.npy.npy	<people talking loudly& all>
